Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Bahamas, The",BHS,Net migration,SM.POP.NETM,1002,1002,1002,1002,1002,0,481,1001,1001,1018
"Bahamas, The",BHS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,0,0,0,0,0,50805711,53040600,57888000,62673300,..
"Bahamas, The",BHS,Population density (people per sq. km of land area),EN.POP.DNST,38.4961038961039,38.7667332667333,39.0094905094905,39.2324675324675,39.4280719280719,39.5467532467532,39.5977022977023,39.7140859140859,..,..
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,0.794122280116855,0.700545015838571,0.624247409539043,0.569969444023085,0.497339072752345,0.300555038290333,0.128749531818761,0.293483989063331,0.477303918283875,..
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,385346,388055,390485,392717,394675,395863,396373,397538,399440,..
"Bahamas, The",BHS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.3,1.2,1.2,1.1,1.1,1,1,0.9,..,..
"Bahamas, The",BHS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,14.8350356596612,16.937187447361,16.9184013721837,16.1682493381315,18.6404096433675,20.9558786427266,16.7831899744039,19.8341811988064,19.9069967918541,..
"Bahamas, The",BHS,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,93.8210525512695,..,77.9319305419922,..
"Bahamas, The",BHS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,62.6166610717773,..,78.757926940918,..
"Bahamas, The",BHS,Surface area (sq. km),AG.SRF.TOTL.K2,13880,13880,13880,13880,13880,13880,13880,13880,..,..
"Bahamas, The",BHS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.8817411739305,14.2974696086027,15.0446214290618,14.5505952852772,16.8920114933698,18.6606110240807,14.1763815936458,16.4295483313541,17.2517766223803,..
"Bahamas, The",BHS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,1.2,1.24025812422249,8.6,8.55510641678468,8.6,8.6,8.6,8.6,8.6,8.3
"Bahamas, The",BHS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Urban population growth (annual %),SP.URB.GROW,0.888340309268128,0.804637227510766,0.736468913850331,0.690302081173779,0.626154297400929,0.436411661000005,0.272739012533615,0.445687899183805,0.636692322975354,..
Bahrain,BHR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.09,14.105,12.987,11.692,9.16,8.021,8.364,8.122,7.535,..
Bahrain,BHR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.301911232209971,0.315996684624948,0.27707464645461,0.275112316804637,0.268674381904261,0.303155113748103,0.268626041292218,0.244988699184074,0.252106223987838,..
Bahrain,BHR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3977.5,3877.5,3877.5,3877.5,3877.5,3877.5,3877.5,..,..,..
Bahrain,BHR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.7,99.9,99.6,99.6,..,..,..,..,..
Bahrain,BHR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,20288.6620808832,19531.1457401213,18552.197165309,19439.9407620696,21808.1679197927,21437.2464685601,21913.5648595919,22689.1577517572,..,..
Bahrain,BHR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,10405.6390717453,9878.66504979139,9444.4239393348,9533.85538285247,10388.189018559,10832.91852134,10666.0574068433,10701.7927575092,0,..
Bahrain,BHR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,78.8680945574204,70.1801479360534,71.851403351631,75.7153726820796,73.0944239873751,70.4544358235096,86.2742186726683,95.5045713182044,87.5642025322593,..
Bahrain,BHR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.113,2.042,1.984,1.911,1.843,1.86,1.852,1.839,1.824,..
Bahrain,BHR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,64893617.0212766,243351063.829787,1426063829.78723,1654255319.14894,941755319.148936,1021276595.74468,1779255319.14894,1951329787.23404,6839627659.57447,..
Bahrain,BHR,Forest area (sq. km),AG.LND.FRST.K2,6,6.2,6.4,6.6,6.8,7,7.2,7.4,..,..
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,32523297872.3404,33884680851.0638,37204813829.7872,39567978723.4043,40446808510.6383,35837632978.7234,40840212765.9574,46680398936.1702,46079867021.2766,..
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.50787205267615,3.81499327422425,4.95383534123657,2.05258864979861,2.05287774418655,-5.9113629524152,4.35004091668986,5.98130282177125,2.9807927665851,..
Bahrain,BHR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,23640,22720,22360,24200,25800,23870,25240,28310,28300,..
Bahrain,BHR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,45470,44920,47500,49270,53440,49770,51550,58970,59900,..
Bahrain,BHR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,32398179121.1868,32348153026.6238,33567083870.0418,36371870888.2636,38283637016.1469,35142545161.3871,37975991072.7288,43162712266.4916,44632001929.6462,..
Bahrain,BHR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,62309169626.4093,63947711232.7998,71304134632.3664,74049989421.4865,79286106672.1106,73270788848.9241,77554670107.9553,89916702832.0083,94473057221.7317,..
Bahrain,BHR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.3789394836435,33.0113714852629,36.4656255160301,38.1537026232796,35.6238164124145,37.2957228041662,28.0923578658915,24.9487375390486,28.9929660747442,..
Bahrain,BHR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.935614309270697,1.05834005006869,0.624948582667465,0.449030020826873,4.44849833564378,8.97366105587992,0.59059004344565,0.569959196315979,0.387343644517371,..
Bahrain,BHR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,99,99,99,99,..
Bahrain,BHR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,68.5718748262293,62.2347856936543,64.1753061867852,68.3599998924555,62.3231194108364,65.0065491894219,67.5250978124398,70.8410462042989,70.2676839414453,..
Bahrain,BHR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.0907990671172,38.2033398636175,39.9934662996166,41.4758871750475,40.6177669647554,39.1001079781372,44.2164324898801,46.8533480554449,44.0340920568647,..
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-8.75667340246945,0.35724777804711,4.61583421430929,4.21271352571605,0.164802199458762,-5.8288484641256,9.20840263580602,7.84929462083215,-4.14375165818939,..
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.338,80.407,80.407,80.412,80.471,78.683,78.083,80.992,81.284,..
Bahrain,BHR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,89.0069639113042,71.9026987655251,76.6594347991745,83.1859525352275,77.5734876380852,74.6394161017295,89.5122662790637,97.9661721883131,87.1986023341758,..
Bahrain,BHR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.6441113490364,4.67063531353135,4.32073774179037,4.04108625299001,4.02986101554975,4.04564950980392,3.55388299692097,3.14569341444798,3.10846000977851,..
Bahrain,BHR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,184.9333623,212.4528521,162.3024312,140.7017898,128.4065325,119.86485,131.4487123,145.4432145,..,..
Bahrain,BHR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.7,7.6,7.7,7.7,7.8,8,8.2,8.4,8.6,..
Bahrain,BHR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,97.6187951201,105.2382414373,108.5529443303,106.2713549187,100.212334687,111.5268408994,..,..,..
Bahrain,BHR,Net migration,SM.POP.NETM,36809,46833,21958,-25978,-31967,-5048,11882,18975,20002,22699
Bahrain,BHR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,0,0,0,0,0,0,0,0,0,..
Bahrain,BHR,Population density (people per sq. km of land area),EN.POP.DNST,1761.33933161954,1827.63286264442,1924.50769230769,1931.99357326478,1902.25128205128,1875.41910828025,1904.25949367089,1929.99113924051,..,..
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,4.15422184212278,3.82316300255316,5.29314527321994,0.131482303617889,-1.29469437720599,-0.781611308056263,2.16102845934147,1.34221960637543,3.37686417721007,..
Bahrain,BHR,"Population, total",SP.POP.TOTL,1370322,1423726,1501116,1503091,1483756,1472204,1504365,1524693,1577059,..
Bahrain,BHR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.3720779418945,100.38671875,99.9090576171875,98.9089508056641,99.6566772460938,..,..,92.9442291259766,89.368766784668,..
Bahrain,BHR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,16.4692086523899,14.6728962978312,15.5333861024476,18.6547826478267,19.0844025588506,15.4536755504399,..,..,..,..
Bahrain,BHR,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.214332580566,102.698867797852,100.925018310547,98.7649765014648,98.0046920776367,..,..,92.3441925048828,93.7412872314453,..
Bahrain,BHR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00213003158569,1.01494002342224,1.01399004459381,1.02155005931854,1.03770005702972,..,..,..,..,..
Bahrain,BHR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,100.813453674316,101.839508056641,101.757507324219,100.435096740723,101.02108001709,..,..,103.490966796875,99.7823333740234,..
Bahrain,BHR,Surface area (sq. km),AG.SRF.TOTL.K2,778,779,780,780,783,785,790,790,..,..
Bahrain,BHR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,0.990043144194505,0.808517153690866,0.936278227051092,1.09260242365011,2.87818871935823,2.82317547849899,..,..,..,..
Bahrain,BHR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,1.7,1.69477264805221,1.7,1.68635200570205,1.7,1.7,1.7,20.5,20.5,20.6
Bahrain,BHR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Urban population growth (annual %),SP.URB.GROW,4.24864268332958,3.9253101013904,5.40085877341545,0.244698631900271,-1.17492603076717,-0.65640718271533,2.29053811868368,1.47712259664154,3.51717332122987,..
Bangladesh,BGD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,89.274,87.837,82.215,80.415,79.151,79.184,75.962,73.128,73.179,..
Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.7829964369364,13.4647923176039,12.9572760433733,12.4800771856196,11.9753231358984,11.9996868602485,11.6328584271282,11.2176010351595,11.0036900209598,..
Bangladesh,BGD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,..,..,..
Bangladesh,BGD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,49.8,67.8,52.7,59,..,..,..,..,..
Bangladesh,BGD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,62.8,..,61.9,62.7017699496291,..,..,64,..,..
Bangladesh,BGD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,348.932681283763,412.780315331328,443.212945924414,471.126089137386,515.10173042395,509.945926958218,574.118203146015,602.674747324137,..,..
Bangladesh,BGD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,237.713163558492,255.923548835134,260.880286120411,257.873889464682,273.340023331257,272.076572071717,292.487219529267,297.118356342706,..,..
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.3366737865485,13.9212044814459,12.8197468906003,12.6747879443391,13.0947573353039,10.4427880616037,10.6627789004134,12.8822264348985,13.1571638341204,..
Bangladesh,BGD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,38704937144.2,41569252897.7,51068283464.6,57125459320.6,62468325028.8,73550857817.1,91477590071.6,97020160351,101447458740.3,..
Bangladesh,BGD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.227,2.227,2.205,2.193,2.18,2.175,2.173,2.179,2.163,..
Bangladesh,BGD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2831152765.15515,2332724780.71108,1810395803.56746,2421626238.43717,1908045387.02685,1525312160.40493,1723856464.12346,1601074338.25184,1484418066.45823,..
Bangladesh,BGD,Forest area (sq. km),AG.LND.FRST.K2,18834,18834,18834,18834,18834,18834,18834,18834,..,..
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,195146608978.131,265224515675.034,293732446624.596,321362752441.78,351231654603.692,373979442362.193,416271647911.014,460131688909.301,437415331040.994,..
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.55263987816197,7.11347821270093,6.59024999794057,7.31941263014136,7.88191515117722,3.44801755122445,6.93867912442445,7.09982877575158,5.77511237007889,..
Bangladesh,BGD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1200,1400,1640,2020,2220,2320,2600,2850,2880,..
Bangladesh,BGD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4440,4790,5050,5710,6290,6920,7830,8790,9510,..
Bangladesh,BGD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,191338510755.539,225591727898.942,266736774826.827,329854436730.53,366469040884.315,385238514893.684,435560113926.691,483370788216.85,493931962471.176,..
Bangladesh,BGD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,707741905118.267,770879103187.534,819232336678.198,933669359748.506,1038098559456.84,1150025815983.89,1313226689114.99,1488102430377.48,1631145526646.7,..
Bangladesh,BGD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.886689247008,30.2397639179985,30.9468731155675,31.8225747704431,32.2137331126266,31.3079413414304,31.0187387357172,32.047275580905,30.9512000834944,..
Bangladesh,BGD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.307867105131918,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,97,97,97,97,97,97,..
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.7493225204896,17.4129456531683,17.179983781834,19.8398437797492,18.4832971559365,15.8286593146113,17.0612258032497,20.897740835675,17.8258075763392,..
Bangladesh,BGD,Income share held by lowest 20%,SI.DST.FRST.20,..,8.6,..,..,..,..,..,8.2,..,..
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.8313948329541,31.0691513830358,31.2482919641603,31.9828135899766,32.8525491977868,32.9115650824449,33.3160943869001,33.9200804971876,34.5942721606063,..
Bangladesh,BGD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.87277704102323,27.8507377248339,5.04759758203714,5.80553876704575,3.65813755162172,3.84106338588026,4.1211747067957,5.04902187883131,6.89712404003441,..
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.543,71.075,71.606,72.122,72.625,71.421,71.103,74.265,74.672,..
Bangladesh,BGD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.1385053984415,30.0371931294657,30.1931233743973,31.0387558116495,28.0245241879077,23.1052807219051,29.9494334110044,31.0626291222845,28.0399408288013,..
Bangladesh,BGD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.20851710681525,1.22590049912782,1.12758125325097,1.15395749092166,1.24410082330294,1.24468950875224,1.16873060016575,1.05198976442527,1.02281837589173,..
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,83.23875309,85.10324101,93.29458051,98.83168698,100.0336994,105.2911628,108.9094426,105.2642491,..,..
Bangladesh,BGD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,38.8,36.9,35.2,33.7,32.4,31.5,31,30.7,30.6,..
Bangladesh,BGD,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,101.5758761056,96.268386867,91.7478266997,94.864178357,98.3821254527,82.8606736549,..,..,..
Bangladesh,BGD,Net migration,SM.POP.NETM,-909223,-918770,-1037176,-1029069,-1016796,-1002522,-994722,-549990,-549918,-473362
Bangladesh,BGD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2592909912.10938,2532820068.35938,3781770019.53125,3044760009.76563,4381589843.75,5374779785.15625,5089109863.28125,5192790039.0625,..,..
Bangladesh,BGD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,15295536094.8351,13574285886.2473,13501933032.7097,15566241930.3078,18363859531.2812,21751646479.1935,22205503377.12,21505473781.2512,22070041063.2115,..
Bangladesh,BGD,Population density (people per sq. km of land area),EN.POP.DNST,1224.42328493508,1235.3993393255,1245.95641852962,1256.22726434662,1266.90523930245,1277.54493354844,1287.99918568026,1301.25909963893,..,..
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,0.89381937776758,0.892432416039535,0.850917315689336,0.820955197842845,0.84641125179804,0.836310836229073,0.814977993693211,1.02423384746683,1.22171475464107,..
Bangladesh,BGD,"Population, total",SP.POP.TOTL,159383179,160811932,162186147,163523103,164913055,166298024,167658854,169384897,171466990,..
Bangladesh,BGD,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,19.5,..,..,..,..,..,8,..,..
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,18.7,..,..
Bangladesh,BGD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..
Bangladesh,BGD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31,..,..,21.9,22.6,..,..,21.7,..,..
Bangladesh,BGD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,120.082885742188,107.697937011719,108.210327148438,..
Bangladesh,BGD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,9.84448413886165,8.52279611186147,8.0712626971168,8.70480535725308,8.85578039462247,8.64089809540505,9.53881335234034,..,..,..
Bangladesh,BGD,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,109.125360305532,112.427695363555,..,118.429237365723,115.448180712787,117.659457498739,111.595384386687,..
Bangladesh,BGD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,1.10079967975616,1.10387098789215,..,1.14587998390198,1.13545429706573,..,..,..
Bangladesh,BGD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.0312309265137,66.9232483057473,64.8559520731683,67.4213697322793,67.2209189141778,69.0135708627668,70.2933328560227,71.8219832597133,71.4947068269712,..
Bangladesh,BGD,Surface area (sq. km),AG.SRF.TOTL.K2,147630,147630,147977,147570,147570,147570,147570,147570,..,..
Bangladesh,BGD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.49834882820801,7.31691184755758,6.99714263243688,7.73177216647423,7.63863895493657,7.00153674405437,7.64236301017901,..,..,..
Bangladesh,BGD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.9,4.88867647961894,4.9,4.88864858128713,4.9,4.9,4.9,4.9,5.9,5.6
Bangladesh,BGD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,5.00105961552124,4.92101273972835,5.79903429874665,6.79539373258512,13.1445525906638,10.4592111139286,11.4417559557247,11.2392162165619,12.5939799449972,..
Bangladesh,BGD,Urban population growth (annual %),SP.URB.GROW,3.17270852858097,3.12624427967519,3.03591935323805,2.95650246132498,2.93463203949941,2.87919726354917,2.80926009594233,2.9694492210023,3.12240139052793,..
Barbados,BRB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,45.545,45.528,45.649,45.864,46.03,45.931,45.948,45.848,45.332,..
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.80229026432247,1.85337592011948,1.90604243027997,2.37119071150651,2.46990992846244,3.31794642673245,2.29079441008778,1.63501978128438,1.85400902389638,..
Barbados,BRB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,87.5,87.5,87.5,87.5,87.5,87.5,87.5,..,..,..
Barbados,BRB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99,99.1,..,99,98,98.4,..,..,..,..
Barbados,BRB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.726,1.724,1.724,1.72,1.715,1.708,1.709,1.712,1.708,..
Barbados,BRB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,688525943.309105,557500316.04356,91481933.165,241596500,215370130,262100000,238735060,200000000,224900000,..
Barbados,BRB,Forest area (sq. km),AG.LND.FRST.K2,63,63,63,63,63,63,63,63,..,..
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,5288057750,5330761500,5517340450,5629916200,5788288000,5168344450,5275242050,6257303500,6720733200,..
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.846098521356325,1.79193033431267,0.12844600157031,-1.17406509373819,0.652585417698418,-15.0543629495892,-0.254965880216531,17.8328630251327,4.09382010970572,..
Barbados,BRB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,18010,18070,18240,18820,19490,17610,18320,22290,22870,..
Barbados,BRB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17090,17270,17170,17760,17890,15620,15400,19260,20490,..
Barbados,BRB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5023568420.23274,5052290599.15663,5110449675.46021,5283598333.87203,5480458040.24292,4961390522.80959,5170224682.78901,6292322610.93682,6455714061.55981,..
Barbados,BRB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4767319130.3708,4827371003.08876,4811387396.60834,4985523726.5184,5032198879.66173,4399939590.30707,4344630979.18739,5437853799.82124,5784646437.91345,..
Barbados,BRB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,13.6921297160453,20.3038221331687,17.1559663528192,17.0117393061682,18.4336134860133,..
Barbados,BRB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,92,92,85,92,89,77,85,89,..
Barbados,BRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Income share held by lowest 20%,SI.DST.FRST.20,..,6.9,..,..,..,..,..,..,..,..
Barbados,BRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.4271779180173,13.8904385424109,13.8367970386892,13.5322840151688,13.2389093286305,13.4990577108304,13.9465704706384,13.9791701009868,13.2468225341842,..
Barbados,BRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.611165126966512,-0.967050709686362,3.36727197112887,3.25265217777908,2.14644727501501,5.1139219922773,2.32921875143295,0.664976976473824,3.18212980720116,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.055,76.168,76.237,76.378,76.495,76.647,76.58,75.676,76.178,..
Barbados,BRB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.7310335727706,40.1255993163453,37.7899464224652,35.9863260486897,34.9844375400809,35.6400394327433,38.3299947345544,42.2546229378198,38.2398753755022,..
Barbados,BRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,120.3928324,119.2209554,118.0445365,117.7476331,117.5408666,105.0970277,112.6006401,114.8585936,..,..
Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.8,12.5,12.1,11.8,11.4,11.1,10.7,10.4,10,..
